# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 1917 3.67489e+06
205000 1917 3.67489e+06
210000 1922 3.69408e+06
215000 1927 3.71333e+06
220000 1926 3.70948e+06
225000 1928 3.71718e+06
230000 1926 3.70948e+06
235000 1926 3.70948e+06
240000 1930 3.7249e+06
245000 1930 3.7249e+06
250000 1935 3.74422e+06
255000 1937 3.75197e+06
260000 1943 3.77525e+06
265000 1946 3.78692e+06
270000 1947 3.79081e+06
275000 1949 3.7986e+06
280000 1951 3.8064e+06
285000 1952 3.8103e+06
290000 1950 3.8025e+06
295000 1955 3.82202e+06
300000 1954 3.81812e+06
305000 1954 3.81812e+06
310000 1955 3.82202e+06
315000 1955 3.82202e+06
320000 1957 3.82985e+06
325000 1961 3.84552e+06
330000 1966 3.86516e+06
335000 1968 3.87302e+06
340000 1965 3.86122e+06
345000 1965 3.86122e+06
350000 1969 3.87696e+06
355000 1966 3.86516e+06
360000 1968 3.87302e+06
365000 1970 3.8809e+06
370000 1967 3.86909e+06
375000 1967 3.86909e+06
380000 1968 3.87302e+06
385000 1967 3.86909e+06
390000 1969 3.87696e+06
395000 1972 3.88878e+06
400000 1972 3.88878e+06
405000 1970 3.8809e+06
410000 1970 3.8809e+06
415000 1971 3.88484e+06
420000 1967 3.86909e+06
425000 1967 3.86909e+06
430000 1967 3.86909e+06
435000 1971 3.88484e+06
440000 1971 3.88484e+06
445000 1970 3.8809e+06
450000 1972 3.88878e+06
455000 1973 3.89273e+06
460000 1974 3.89668e+06
465000 1975 3.90062e+06
470000 1975 3.90062e+06
475000 1979 3.91644e+06
480000 1978 3.91248e+06
485000 1980 3.9204e+06
490000 1977 3.90853e+06
495000 1980 3.9204e+06
500000 1979 3.91644e+06
505000 1980 3.9204e+06
510000 1981 3.92436e+06
515000 1982 3.92832e+06
520000 1982 3.92832e+06
525000 1983 3.93229e+06
530000 1985 3.94022e+06
535000 1983 3.93229e+06
540000 1983 3.93229e+06
545000 1987 3.94817e+06
550000 1986 3.9442e+06
555000 1987 3.94817e+06
560000 1984 3.93626e+06
565000 1986 3.9442e+06
570000 1982 3.92832e+06
575000 1981 3.92436e+06
580000 1986 3.9442e+06
585000 1990 3.9601e+06
590000 1992 3.96806e+06
595000 1993 3.97205e+06
600000 1994 3.97604e+06
605000 1993 3.97205e+06
610000 1991 3.96408e+06
615000 1997 3.98801e+06
620000 2000 4e+06
625000 1997 3.98801e+06
630000 1998 3.992e+06
635000 2000 4e+06
640000 2002 4.008e+06
645000 2000 4e+06
650000 2001 4.004e+06
655000 2002 4.008e+06
660000 2005 4.02002e+06
665000 2005 4.02002e+06
670000 2006 4.02404e+06
675000 2008 4.03206e+06
680000 2011 4.04412e+06
685000 2010 4.0401e+06
690000 2009 4.03608e+06
695000 2009 4.03608e+06
700000 2011 4.04412e+06
705000 2013 4.05217e+06
710000 2012 4.04814e+06
715000 2013 4.05217e+06
720000 2017 4.06829e+06
725000 2016 4.06426e+06
730000 2015 4.06022e+06
735000 2013 4.05217e+06
740000 2015 4.06022e+06
745000 2017 4.06829e+06
750000 2017 4.06829e+06
755000 2020 4.0804e+06
760000 2018 4.07232e+06
765000 2016 4.06426e+06
770000 2016 4.06426e+06
775000 2019 4.07636e+06
780000 2016 4.06426e+06
785000 2015 4.06022e+06
790000 2019 4.07636e+06
795000 2022 4.08848e+06
800000 2019 4.07636e+06
805000 2017 4.06829e+06
810000 2021 4.08444e+06
815000 2022 4.08848e+06
820000 2023 4.09253e+06
825000 2022 4.08848e+06
830000 2022 4.08848e+06
835000 2024 4.09658e+06
840000 2024 4.09658e+06
845000 2023 4.09253e+06
850000 2022 4.08848e+06
855000 2022 4.08848e+06
860000 2018 4.07232e+06
865000 2017 4.06829e+06
870000 2016 4.06426e+06
875000 2016 4.06426e+06
880000 2016 4.06426e+06
885000 2015 4.06022e+06
890000 2014 4.0562e+06
895000 2013 4.05217e+06
900000 2010 4.0401e+06
905000 2009 4.03608e+06
910000 2015 4.06022e+06
915000 2016 4.06426e+06
920000 2016 4.06426e+06
925000 2017 4.06829e+06
930000 2016 4.06426e+06
935000 2016 4.06426e+06
940000 2013 4.05217e+06
945000 2010 4.0401e+06
950000 2015 4.06022e+06
955000 2014 4.0562e+06
960000 2016 4.06426e+06
965000 2016 4.06426e+06
970000 2018 4.07232e+06
975000 2020 4.0804e+06
980000 2023 4.09253e+06
985000 2022 4.08848e+06
990000 2021 4.08444e+06
995000 2024 4.09658e+06
1000000 2024 4.09658e+06
