# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 1905 3.62902e+06
205000 1903 3.62141e+06
210000 1911 3.65192e+06
215000 1917 3.67489e+06
220000 1924 3.70178e+06
225000 1922 3.69408e+06
230000 1929 3.72104e+06
235000 1932 3.73262e+06
240000 1936 3.7481e+06
245000 1940 3.7636e+06
250000 1950 3.8025e+06
255000 1950 3.8025e+06
260000 1956 3.82594e+06
265000 1960 3.8416e+06
270000 1962 3.84944e+06
275000 1960 3.8416e+06
280000 1960 3.8416e+06
285000 1963 3.85337e+06
290000 1963 3.85337e+06
295000 1963 3.85337e+06
300000 1961 3.84552e+06
305000 1964 3.8573e+06
310000 1965 3.86122e+06
315000 1962 3.84944e+06
320000 1957 3.82985e+06
325000 1951 3.8064e+06
330000 1953 3.81421e+06
335000 1957 3.82985e+06
340000 1960 3.8416e+06
345000 1960 3.8416e+06
350000 1956 3.82594e+06
355000 1958 3.83376e+06
360000 1956 3.82594e+06
365000 1958 3.83376e+06
370000 1960 3.8416e+06
375000 1964 3.8573e+06
380000 1970 3.8809e+06
385000 1973 3.89273e+06
390000 1972 3.88878e+06
395000 1980 3.9204e+06
400000 1983 3.93229e+06
405000 1981 3.92436e+06
410000 1979 3.91644e+06
415000 1981 3.92436e+06
420000 1981 3.92436e+06
425000 1983 3.93229e+06
430000 1984 3.93626e+06
435000 1986 3.9442e+06
440000 1991 3.96408e+06
445000 1996 3.98402e+06
450000 1999 3.996e+06
455000 1999 3.996e+06
460000 2001 4.004e+06
465000 2001 4.004e+06
470000 2001 4.004e+06
475000 2000 4e+06
480000 2002 4.008e+06
485000 2004 4.01602e+06
490000 2003 4.01201e+06
495000 2006 4.02404e+06
500000 2005 4.02002e+06
505000 2005 4.02002e+06
510000 2004 4.01602e+06
515000 2001 4.004e+06
520000 2004 4.01602e+06
525000 2006 4.02404e+06
530000 2004 4.01602e+06
535000 2009 4.03608e+06
540000 2008 4.03206e+06
545000 2010 4.0401e+06
550000 2009 4.03608e+06
555000 2012 4.04814e+06
560000 2010 4.0401e+06
565000 2009 4.03608e+06
570000 2008 4.03206e+06
575000 2009 4.03608e+06
580000 2009 4.03608e+06
585000 2009 4.03608e+06
590000 2008 4.03206e+06
595000 2010 4.0401e+06
600000 2010 4.0401e+06
605000 2008 4.03206e+06
610000 2006 4.02404e+06
615000 2003 4.01201e+06
620000 2003 4.01201e+06
625000 2004 4.01602e+06
630000 2006 4.02404e+06
635000 2007 4.02805e+06
640000 2011 4.04412e+06
645000 2008 4.03206e+06
650000 2009 4.03608e+06
655000 2007 4.02805e+06
660000 2009 4.03608e+06
665000 2010 4.0401e+06
670000 2007 4.02805e+06
675000 2006 4.02404e+06
680000 2008 4.03206e+06
685000 2009 4.03608e+06
690000 2012 4.04814e+06
695000 2014 4.0562e+06
700000 2015 4.06022e+06
705000 2015 4.06022e+06
710000 2017 4.06829e+06
715000 2018 4.07232e+06
720000 2016 4.06426e+06
725000 2015 4.06022e+06
730000 2016 4.06426e+06
735000 2019 4.07636e+06
740000 2017 4.06829e+06
745000 2018 4.07232e+06
750000 2016 4.06426e+06
755000 2020 4.0804e+06
760000 2016 4.06426e+06
765000 2016 4.06426e+06
770000 2015 4.06022e+06
775000 2015 4.06022e+06
780000 2017 4.06829e+06
785000 2015 4.06022e+06
790000 2016 4.06426e+06
795000 2014 4.0562e+06
800000 2014 4.0562e+06
805000 2016 4.06426e+06
810000 2016 4.06426e+06
815000 2016 4.06426e+06
820000 2018 4.07232e+06
825000 2019 4.07636e+06
830000 2018 4.07232e+06
835000 2019 4.07636e+06
840000 2018 4.07232e+06
845000 2018 4.07232e+06
850000 2019 4.07636e+06
855000 2020 4.0804e+06
860000 2020 4.0804e+06
865000 2019 4.07636e+06
870000 2017 4.06829e+06
875000 2018 4.07232e+06
880000 2016 4.06426e+06
885000 2017 4.06829e+06
890000 2020 4.0804e+06
895000 2022 4.08848e+06
900000 2021 4.08444e+06
905000 2019 4.07636e+06
910000 2020 4.0804e+06
915000 2013 4.05217e+06
920000 2015 4.06022e+06
925000 2014 4.0562e+06
930000 2016 4.06426e+06
935000 2012 4.04814e+06
940000 2014 4.0562e+06
945000 2015 4.06022e+06
950000 2013 4.05217e+06
955000 2014 4.0562e+06
960000 2016 4.06426e+06
965000 2017 4.06829e+06
970000 2019 4.07636e+06
975000 2019 4.07636e+06
980000 2017 4.06829e+06
985000 2015 4.06022e+06
990000 2015 4.06022e+06
995000 2014 4.0562e+06
1000000 2013 4.05217e+06
